0000000894,0001785107,342,-234,-126,0,1,-1,1,1
0000000895,0001787106,325,-22,-294,1,0,-1,1,1
0000000896,0001789105,173,188,-349,4,0,0,1,0
0000000897,0001791104,-35,328,-275,2,-1,0,1,2
0000000898,0001793103,-233,345,-82,-2,0,-1,1,1
0000000899,0001795102,-342,235,124,0,0,1,1,1
0000000900,0001797101,-324,22,295,-1,0,0,1,1
0000000901,0001799100,-172,-187,348,-4,0,-1,1,1
0000000902,0001801099,36,-328,275,-4,1,-1,1,0
0000000903,0001803098,232,-345,82,1,0,0,1,1
0000000904,0001805097,342,-233,-127,0,0,-1,1,0
0000000905,0001807096,324,-21,-295,1,0,0,1,0
0000000906,0001809095,172,189,-349,4,0,0,0,0
0000000907,0001811094,-35,328,-274,2,-1,0,1,1
0000000908,0001813093,-233,345,-80,-2,0,-1,1,1
0000000909,0001815092,-342,234,127,0,0,-1,0,0
0000000910,0001817091,-324,20,297,0,0,-1,1,0
0000000911,0001819090,-171,-189,348,-3,0,0,1,0
0000000912,0001821089,37,-329,274,-2,0,-1,1,1
0000000913,0001823088,234,-343,80,1,-1,-1,1,1
0000000914,0001825087,343,-231,-128,0,0,-1,1,0
0000000915,0001827086,324,-20,-296,2,0,-1,1,1
0000000916,0001829085,170,191,-350,4,0,-1,1,1
0000000917,0001831084,-38,328,-273,2,-1,-1,1,0
0000000918,0001833083,-235,346,-79,-2,0,-1,1,1
0000000919,0001835082,-343,233,128,1,0,0,1,0
0000000920,0001837081,-323,18,296,-1,0,-1,1,1
0000000921,0001839080,-169,-190,348,-3,0,-1,1,1
0000000922,0001841079,39,-329,273,-2,0,-1,1,0
0000000923,0001843078,235,-344,79,2,0,-1,1,0
0000000924,0001845077,343,-230,-130,-1,0,-1,1,0
0000000925,0001847076,322,-17,-297,1,0,-1,1,1
0000000926,0001849075,170,192,-349,4,0,-1,1,1
0000000927,0001851074,-40,329,-272,2,0,0,1,0
0000000928,0001853073,-236,344,-77,-2,0,0,1,-1
0000000929,0001855072,-343,231,129,0,1,-1,1,1
0000000930,0001857071,-322,16,297,-1,0,-2,1,0
0000000931,0001859070,-168,-190,349,-3,1,-1,1,0
0000000932,0001861069,42,-330,271,-2,0,-1,1,1
0000000933,0001863068,236,-343,77,1,0,-1,1,0
0000000934,0001865067,343,-229,-131,-1,0,-1,0,0
0000000935,0001867066,322,-15,-298,0,0,-1,1,1
0000000936,0001869065,167,194,-349,4,0,-1,1,1
0000000937,0001871064,-42,331,-271,2,0,0,1,0
0000000938,0001873063,-238,344,-75,-2,0,0,1,0
0000000939,0001875062,-343,229,131,0,-1,-1,1,1
0000000940,0001877061,-321,14,298,-1,0,-1,1,-1
0000000941,0001879060,-166,-193,348,-3,0,-1,1,0
0000000942,0001881059,42,-330,270,-2,-1,0,1,0
0000000943,0001883058,237,-344,74,2,0,0,1,1
0000000944,0001885057,343,-227,-133,-1,0,-1,0,0
0000000945,0001887056,321,-13,-298,1,2,-1,1,1
0000000946,0001889055,165,195,-349,4,0,-1,1,1
0000000947,0001891054,-44,330,-269,1,0,-1,1,-1
0000000948,0001893053,-239,344,-73,-2,0,0,0,0
0000000949,0001895052,-343,227,133,1,0,-1,1,1
0000000950,0001897051,-320,14,299,0,0,-1,1,0
0000000951,0001899050,-164,-195,348,-4,0,-1,1,1
0000000952,0001901049,45,-330,268,-1,0,-1,1,-1
0000000953,0001903048,239,-344,74,2,0,0,1,-1
0000000954,0001905047,342,-225,-135,0,0,-1,1,1
0000000955,0001907046,319,-11,-297,0,0,0,1,0
0000000956,0001909045,163,197,-349,4,0,-1,1,1
0000000957,0001911044,-45,330,-266,1,0,-1,1,0
0000000958,0001913043,-241,344,-72,-2,2,-1,1,0
0000000959,0001915042,-343,226,134,0,0,-1,1,1
0000000960,0001917041,-318,10,300,-1,0,-1,1,1
0000000961,0001919040,-163,-196,348,-3,0,-1,1,0
0000000962,0001921039,46,-330,266,-2,0,-1,1,1
0000000963,0001923038,240,-343,72,1,0,-2,1,0
0000000964,0001925037,344,-224,-136,0,0,0,1,1
0000000965,0001927036,317,-9,-300,0,1,-1,1,0
0000000966,0001929035,162,198,-349,4,0,0,1,-1
0000000967,0001931034,-47,331,-266,1,0,-1,2,0
0000000968,0001933033,-241,344,-70,-2,0,0,1,0
0000000969,0001935032,-344,224,136,1,0,0,1,1
0000000970,0001937031,-317,8,300,-1,0,-1,1,1
0000000971,0001939030,-162,-197,348,-4,0,-1,1,0
0000000972,0001941029,48,-331,266,-1,0,-1,1,0
0000000973,0001943028,241,-343,70,2,0,0,1,0
0000000974,0001945027,343,-222,-137,0,0,-1,1,1
0000000975,0001947026,317,-8,-300,1,0,-1,1,-1
0000000976,0001949025,160,199,-348,4,0,-1,1,1
0000000977,0001951024,-49,331,-265,1,0,0,1,0
0000000978,0001953023,-243,343,-69,-2,0,0,1,1
0000000979,0001955022,-344,222,137,2,0,-1,1,1
0000000980,0001957021,-317,7,301,1,0,-1,1,0
0000000981,0001959020,-160,-198,348,-4,0,-1,1,1
0000000982,0001961019,50,-330,264,-1,0,-1,1,0
0000000983,0001963018,242,-342,69,2,0,0,0,1
0000000984,0001965017,344,-220,-139,0,0,-1,1,0
0000000985,0001967016,316,-6,-301,1,-1,-1,1,0
0000000986,0001969015,159,201,-348,4,0,-1,1,0
0000000987,0001971014,-50,331,-264,1,0,1,2,1
0000000988,0001973013,-243,342,-67,-2,0,0,0,0
0000000989,0001975012,-344,219,139,1,0,0,1,1
0000000990,0001977011,-316,5,301,-1,0,-1,1,1
0000000991,0001979010,-158,-199,348,-4,0,-1,1,0
0000000992,0001981009,51,-331,263,0,0,-2,1,0
0000000993,0001983008,243,-342,68,2,0,-1,1,0
0000000994,0001985007,344,-219,-140,-1,0,-1,1,0
0000000995,0001987006,315,-4,-301,1,0,-1,1,0
0000000996,0001989005,158,202,-348,4,0,-1,1,0
0000000997,0001991004,-52,332,-262,1,0,-1,1,0
0000000998,0001993003,-244,342,-66,-1,0,-1,1,2
0000000999,0001995002,-343,220,140,1,0,0,1,0
0000001000,0001997001,-315,3,302,-1,0,0,1,0
0000001001,0001999000,-159,-201,347,-4,-1,-2,1,1
0000001002,0002000999,53,-331,262,-1,0,-1,1,0
0000001003,0002002998,243,-341,66,2,0,-1,1,0
0000001004,0002004997,344,-217,-141,0,0,-1,0,0
0000001005,0002006996,313,-3,-302,1,0,-1,1,0
0000001006,0002008995,156,203,-349,4,0,0,0,1
0000001007,0002010994,-53,332,-261,0,0,-1,1,1
0000001008,0002012993,-245,343,-64,-1,0,-1,1,0
0000001009,0002014992,-344,219,142,1,0,-1,1,1
0000001010,0002016991,-314,2,302,0,0,0,1,0
0000001011,0002018990,-156,-202,347,-6,0,-2,1,1
0000001012,0002020989,54,-331,261,-1,0,-1,1,0
0000001013,0002022988,244,-341,65,2,0,0,0,0
0000001014,0002024987,344,-216,-143,0,0,1,1,1
0000001015,0002026986,313,-1,-301,1,0,-1,1,1
0000001016,0002028985,155,204,-349,4,0,0,2,0
0000001017,0002030984,-55,332,-260,0,1,0,1,1
0000001018,0002032983,-246,341,-63,-2,0,-1,1,1
0000001019,0002034982,-343,216,141,1,0,-1,0,1
0000001020,0002036981,-312,1,301,-1,0,0,1,0
0000001021,0002038980,-155,-202,347,-3,0,-1,1,0
0000001022,0002040979,56,-332,260,0,1,0,1,0
0000001023,0002042978,245,-340,63,1,0,-1,2,0
0000001024,0002044977,344,-214,-144,-2,0,-1,1,0
0000001025,0002046976,312,0,-302,0,0,0,1,0
0000001026,0002048975,154,205,-347,4,0,-1,1,1
0000001027,0002050974,-56,333,-259,0,0,-1,1,1
0000001028,0002052973,-246,341,-62,-1,0,-1,1,1
0000001029,0002054972,-344,215,144,1,0,-1,1,0
0000001030,0002056971,-312,-1,301,-1,0,-1,1,0
0000001031,0002058970,-154,-204,346,-4,0,-1,1,0
0000001032,0002060969,56,-332,258,0,0,-1,1,0
0000001033,0002062968,246,-340,62,1,0,1,1,1
0000001034,0002064967,344,-213,-145,-1,0,-1,1,0
0000001035,0002066966,310,1,-302,1,0,-1,1,0
0000001036,0002068965,153,205,-347,4,0,-1,1,0
0000001037,0002070964,-57,333,-257,0,0,0,1,0
0000001038,0002072963,-248,340,-60,-1,0,0,1,1
0000001039,0002074962,-343,213,145,1,0,-1,0,1
0000001040,0002076961,-311,-3,302,-1,0,-1,1,1
0000001041,0002078960,-153,-204,346,-4,0,-1,1,1
0000001042,0002080959,57,-333,258,0,1,0,1,0
0000001043,0002082958,246,-340,61,2,1,-1,1,1
0000001044,0002084957,344,-211,-146,-1,0,-1,1,0
0000001045,0002086956,311,2,-303,0,0,-1,1,1
0000001046,0002088955,152,206,-347,4,0,0,0,0
0000001047,0002090954,-58,333,-257,0,0,0,1,1
0000001048,0002092953,-246,339,-60,-2,0,-1,1,1
0000001049,0002094952,-343,213,146,1,0,-1,1,1
0000001050,0002096951,-310,-3,303,0,0,-1,1,1
0000001051,0002098950,-152,-205,346,-3,0,-1,2,0
0000001052,0002100949,58,-332,257,0,0,0,1,0
0000001053,0002102948,247,-340,60,1,0,-1,1,0
0000001054,0002104947,344,-211,-146,-1,0,-1,1,0
0000001055,0002106946,309,3,-303,1,0,-1,1,0
0000001056,0002108945,151,207,-346,2,0,0,1,1
0000001057,0002110944,-59,333,-256,0,0,0,1,1
0000001058,0002112943,-249,339,-59,-1,0,-1,1,1
0000001059,0002114942,-343,212,146,1,0,1,1,1
0000001060,0002116941,-309,-4,303,0,0,0,0,1
0000001061,0002118940,-149,-205,345,-4,0,-1,1,0
0000001062,0002120939,59,-332,256,0,0,-1,1,1
0000001063,0002122938,248,-339,60,1,0,-1,1,0
0000001064,0002124937,343,-210,-147,0,0,0,2,0
0000001065,0002126936,309,4,-303,1,0,-1,1,1
0000001066,0002128935,150,206,-346,4,0,-1,1,1
0000001067,0002130934,-59,334,-255,0,0,-1,1,1
0000001068,0002132933,-249,339,-57,-1,0,-1,1,1
0000001069,0002134932,-343,211,147,1,0,0,1,1
0000001070,0002136931,-309,-4,303,0,0,0,1,1
0000001071,0002138930,-150,-206,345,-4,0,-1,1,1
0000001072,0002140929,59,-332,255,0,0,-1,1,0
0000001073,0002142928,248,-338,59,2,0,-1,1,1
0000001074,0002144927,341,-209,-147,0,-1,-1,0,0
0000001075,0002146926,308,5,-303,0,0,-1,1,0
0000001076,0002148925,149,207,-346,4,0,-1,1,1
0000001077,0002150924,-60,333,-254,0,-1,0,3,1
0000001078,0002152923,-250,339,-57,-1,0,-1,1,1
0000001079,0002154922,-342,209,148,1,0,-2,1,1
0000001080,0002156921,-308,-5,303,0,0,-1,1,0
0000001081,0002158920,-150,-206,345,-4,0,0,1,0
0000001082,0002160919,60,-333,254,1,-1,-1,1,1
0000001083,0002162918,249,-338,58,1,0,-1,1,1
0000001084,0002164917,342,-208,-148,0,0,-1,1,0
0000001085,0002166916,308,5,-303,1,0,0,1,0
0000001086,0002168915,148,208,-345,4,0,-1,1,0
0000001087,0002170914,-59,333,-253,-1,0,-1,-1,1
0000001088,0002172913,-250,338,-56,-1,0,0,1,0
0000001089,0002174912,-342,209,148,1,0,0,1,0
0000001090,0002176911,-309,-6,304,0,0,0,2,1
0000001091,0002178910,-148,-207,344,-4,0,-1,1,1
0000001092,0002180909,61,-333,254,1,0,-1,1,0
0000001093,0002182908,248,-338,57,1,-1,-1,1,1
0000001094,0002184907,343,-207,-149,-1,0,-1,0,0
0000001095,0002186906,308,6,-303,1,1,0,1,0
0000001096,0002188905,148,208,-344,4,0,-1,1,0
0000001097,0002190904,-61,333,-253,-1,0,-1,1,2
0000001098,0002192903,-250,338,-56,-1,0,-2,1,1
0000001099,0002194902,-342,208,149,1,0,-1,1,0
0000001100,0002196901,-307,-6,303,0,0,-1,1,0
0000001101,0002198900,-148,-207,342,-4,0,0,1,2
0000001102,0002200899,61,-332,253,0,0,0,1,1
0000001103,0002202898,249,-337,54,1,0,-1,1,1
0000001104,0002204897,343,-206,-149,-1,0,-1,1,0
0000001105,0002206896,306,7,-302,1,0,-1,1,0
0000001106,0002208895,147,208,-344,4,-1,0,1,0
0000001107,0002210894,-62,333,-252,-1,0,-1,1,1
0000001108,0002212893,-250,337,-55,-1,0,-1,1,0
0000001109,0002214892,-341,208,148,1,0,0,3,0
0000001110,0002216891,-307,-6,303,-1,0,-1,1,1
0000001111,0002218890,-147,-206,343,-3,0,-1,1,0
0000001112,0002220889,62,-332,252,0,0,-1,1,0
0000001113,0002222888,249,-336,56,1,0,-1,1,1
0000001114,0002224887,341,-206,-149,-2,0,-1,1,0
0000001115,0002226886,306,7,-303,0,0,-1,1,0
0000001116,0002228885,147,209,-343,4,0,-1,1,1
0000001117,0002230884,-62,333,-251,0,0,0,1,0
0000001118,0002232883,-250,336,-55,-1,0,0,1,1
0000001119,0002234882,-341,207,148,1,0,0,1,1
0000001120,0002236881,-306,-7,303,-1,0,-1,1,0
0000001121,0002238880,-146,-207,342,-4,0,-1,1,1
0000001122,0002240879,62,-332,254,1,0,-1,1,0
0000001123,0002242878,249,-337,56,1,0,-1,1,0
0000001124,0002244877,341,-205,-150,-1,0,-1,1,1
0000001125,0002246876,306,7,-302,1,0,-1,1,0
0000001126,0002248875,146,209,-343,3,0,0,1,1
0000001127,0002250874,-61,332,-251,-2,-1,-1,2,1
0000001128,0002252873,-250,337,-54,-1,0,-1,1,1
0000001129,0002254872,-341,207,149,1,0,-1,1,0
0000001130,0002256871,-306,-8,304,-1,0,-2,1,0
0000001131,0002258870,-146,-208,342,-3,0,-1,1,1
0000001132,0002260869,62,-332,251,1,0,-1,1,1
0000001133,0002262868,249,-335,55,1,0,-1,1,1
0000001134,0002264867,341,-204,-150,-1,0,0,1,0
0000001135,0002266866,305,8,-301,1,0,-1,1,0
0000001136,0002268865,145,209,-342,4,0,-1,0,0
0000001137,0002270864,-62,332,-251,-1,0,0,1,0
0000001138,0002272863,-250,335,-55,-1,-2,0,1,1
0000001139,0002274862,-341,206,149,1,0,-1,1,1
0000001140,0002276861,-305,-8,303,0,-1,0,1,1
0000001141,0002278860,-145,-208,342,-3,0,-1,2,1
0000001142,0002280859,63,-332,251,1,0,-1,1,0
0000001143,0002282858,249,-336,55,1,0,-1,1,1
0000001144,0002284857,341,-204,-150,-1,0,0,1,0
0000001145,0002286856,305,8,-302,1,0,-1,1,0
0000001146,0002288855,145,209,-343,5,0,0,1,0
0000001147,0002290854,-63,332,-251,-1,0,0,1,1
0000001148,0002292853,-250,335,-54,-1,0,-1,1,1
0000001149,0002294852,-340,206,149,1,0,0,1,1
0000001150,0002296851,-305,-8,303,0,0,-1,1,1
0000001151,0002298850,-143,-207,341,-3,0,-1,1,0
0000001152,0002300849,63,-332,250,1,0,-1,1,0
0000001153,0002302848,249,-335,54,0,0,-1,1,1
0000001154,0002304847,341,-204,-150,-1,0,-1,1,0
0000001155,0002306846,305,9,-303,1,0,-1,1,0
0000001156,0002308845,143,209,-342,3,0,-1,1,1
0000001157,0002310844,-62,332,-250,-1,1,0,1,1
0000001158,0002312843,-250,335,-53,-1,0,0,1,0
0000001159,0002314842,-341,205,149,1,0,0,1,1
0000001160,0002316841,-304,-8,303,-1,0,-1,2,0
0000001161,0002318840,-144,-207,341,-3,0,-1,1,0
0000001162,0002320839,63,-332,250,1,0,-1,1,0
0000001163,0002322838,249,-334,53,1,0,0,1,0
0000001164,0002324837,341,-203,-150,-1,1,-1,1,0
0000001165,0002326836,304,9,-303,1,0,-1,1,2
0000001166,0002328835,144,209,-342,2,0,0,1,1
0000001167,0002330834,-63,332,-251,-1,0,-1,1,1
0000001168,0002332833,-250,335,-52,-1,0,-1,1,1
0000001169,0002334832,-340,205,150,1,0,-1,1,0
0000001170,0002336831,-304,-9,303,-2,-1,0,1,0
0000001171,0002338830,-144,-208,341,-3,0,-1,2,1
0000001172,0002340829,63,-331,250,1,0,-1,2,1
0000001173,0002342828,250,-335,53,1,0,0,1,0
0000001174,0002344827,340,-202,-151,-1,0,-1,1,0
0000001175,0002346826,304,9,-303,1,-1,-2,1,0
0000001176,0002348825,143,209,-341,3,0,0,1,1
0000001177,0002350824,-63,331,-250,-1,0,-1,1,0
0000001178,0002352823,-250,334,-52,-1,0,-1,1,-1
0000001179,0002354822,-340,204,150,1,0,-1,0,1
0000001180,0002356821,-304,-10,303,-1,0,-1,1,1
0000001181,0002358820,-143,-208,340,-3,0,0,1,1
0000001182,0002360819,63,-332,249,1,0,-1,1,1
0000001183,0002362818,250,-334,53,0,-1,-1,1,1
0000001184,0002364817,340,-202,-151,-1,0,-1,0,0
0000001185,0002366816,304,9,-303,1,0,0,1,0
0000001186,0002368815,143,210,-341,3,0,0,1,0
0000001187,0002370814,-65,332,-249,-1,0,0,0,0
0000001188,0002372813,-251,334,-51,-1,0,0,1,1
0000001189,0002374812,-340,204,150,1,0,0,1,1
0000001190,0002376811,-302,-9,304,0,0,-1,1,1
0000001191,0002378810,-142,-208,340,-3,0,0,0,-1
0000001192,0002380809,64,-331,249,1,0,-1,1,1
0000001193,0002382808,250,-333,52,1,0,0,1,0
0000001194,0002384807,340,-201,-151,-1,0,-1,1,0
0000001195,0002386806,304,10,-303,1,0,-1,1,0
0000001196,0002388805,142,210,-341,3,-2,-1,1,1
0000001197,0002390804,-64,332,-249,-1,0,-1,1,0
0000001198,0002392803,-251,334,-52,-1,0,0,1,0
0000001199,0002394802,-340,203,151,1,0,-1,0,1
0000001200,0002396801,-303,-10,303,-1,0,0,1,1
0000001201,0002398800,-142,-207,340,-3,0,-1,1,0
0000001202,0002400799,64,-332,249,1,0,0,1,0
0000001203,0002402798,250,-333,52,1,0,-1,1,0
0000001204,0002404797,340,-201,-152,1,0,-1,1,0
0000001205,0002406796,303,10,-304,1,0,-1,2,1
0000001206,0002408795,142,211,-341,3,0,-1,1,0
0000001207,0002410794,-64,332,-248,0,1,-1,1,1
0000001208,0002412793,-252,333,-50,-1,0,0,1,1
0000001209,0002414792,-341,202,151,2,0,-1,1,1
0000001210,0002416791,-303,-10,304,0,0,-1,1,1
0000001211,0002418790,-141,-209,340,-3,0,-1,1,0
0000001212,0002420789,65,-332,247,1,0,0,0,0
0000001213,0002422788,250,-333,51,1,0,0,1,0
0000001214,0002424787,340,-200,-152,-1,0,-1,1,0
0000001215,0002426786,304,11,-304,1,0,-1,1,0
0000001216,0002428785,141,211,-341,3,-1,-1,1,0
0000001217,0002430784,-65,332,-247,1,0,0,1,0
0000001218,0002432783,-252,333,-50,-1,0,0,1,1
0000001219,0002434782,-340,202,152,1,-1,-1,1,0
0000001220,0002436781,-303,-11,304,0,1,-2,1,1
0000001221,0002438780,-141,-210,339,-3,0,-1,1,1
0000001222,0002440779,64,-332,249,1,0,-1,1,0
0000001223,0002442778,251,-332,51,1,0,0,1,1
0000001224,0002444777,340,-200,-152,-1,0,-1,1,0
0000001225,0002446776,304,11,-306,1,1,-1,0,0
0000001226,0002448775,141,211,-341,3,0,0,1,1
0000001227,0002450774,-66,333,-247,-1,0,0,1,1
0000001228,0002452773,-252,332,-50,-1,0,-1,1,1
0000001229,0002454772,-340,202,152,2,0,-1,1,1
0000001230,0002456771,-303,-11,304,2,0,0,1,1
0000001231,0002458770,-140,-210,339,-3,0,0,1,0
0000001232,0002460769,66,-332,248,1,0,-1,0,1
0000001233,0002462768,251,-332,50,0,0,-1,1,0
0000001234,0002464767,340,-199,-153,-1,0,-1,1,0
0000001235,0002466766,303,11,-305,1,2,0,1,0
0000001236,0002468765,140,212,-341,3,0,-1,1,0
0000001237,0002470764,-66,333,-247,-1,0,0,1,1
0000001238,0002472763,-252,331,-49,-1,0,-1,1,1
0000001239,0002474762,-340,201,153,1,0,-1,1,0
0000001240,0002476761,-304,-12,304,-1,-1,-1,1,1
0000001241,0002478760,-138,-210,340,-3,0,-1,0,0
0000001242,0002480759,67,-332,247,1,0,-1,1,0
0000001243,0002482758,251,-331,49,1,-1,-1,1,2
0000001244,0002484757,340,-199,-154,-1,0,-1,1,0
0000001245,0002486756,303,12,-306,1,0,-1,1,0
0000001246,0002488755,139,212,-340,4,0,-1,1,0
0000001247,0002490754,-67,333,-246,-2,0,0,1,1
0000001248,0002492753,-253,332,-48,-1,0,0,1,1
0000001249,0002494752,-340,201,154,1,0,-1,1,1
0000001250,0002496751,-303,-13,306,0,0,-1,1,1
0000001251,0002498750,-139,-210,340,-2,0,0,1,0
0000001252,0002500749,67,-334,246,1,0,-1,1,0
0000001253,0002502748,252,-332,49,1,0,-3,1,0
0000001254,0002504747,340,-199,-154,-1,0,-1,1,1
0000001255,0002506746,303,13,-305,1,0,-1,1,0
0000001256,0002508745,138,213,-340,3,0,0,1,-1
0000001257,0002510744,-67,332,-246,-1,0,0,1,1
0000001258,0002512743,-252,331,-46,-1,0,-1,1,1
0000001259,0002514742,-341,200,154,1,0,-1,1,1
0000001260,0002516741,-302,-13,305,-1,1,0,1,1
0000001261,0002518740,-138,-212,339,-3,0,0,1,1
0000001262,0002520739,68,-333,246,1,0,-1,1,1
0000001263,0002522738,252,-330,48,3,0,-1,1,1
0000001264,0002524737,341,-198,-155,0,0,-1,1,1
0000001265,0002526736,302,13,-305,1,0,-1,1,0
0000001266,0002528735,138,213,-340,3,0,-2,0,1
0000001267,0002530734,-68,334,-245,-1,0,-1,1,0
0000001268,0002532733,-253,331,-47,-1,0,0,1,0
0000001269,0002534732,-340,199,154,1,0,0,1,-1
0000001270,0002536731,-302,-14,305,0,0,0,1,1
0000001271,0002538730,-136,-212,340,-2,0,-1,1,1
0000001272,0002540729,68,-333,246,1,0,1,1,0
0000001273,0002542728,252,-332,47,1,0,-1,1,0
0000001274,0002544727,341,-197,-155,-1,0,-1,1,0
0000001275,0002546726,302,15,-305,1,0,-1,2,0
0000001276,0002548725,137,214,-339,3,0,0,0,-1
0000001277,0002550724,-69,333,-245,-1,0,0,1,1
0000001278,0002552723,-253,331,-46,-1,0,0,1,1
0000001279,0002554722,-341,197,156,1,0,0,0,1
0000001280,0002556721,-302,-15,306,-1,0,-1,1,1
0000001281,0002558720,-136,-213,339,-3,1,-1,1,0
0000001282,0002560719,70,-334,245,1,0,-1,1,0
0000001283,0002562718,253,-330,46,1,0,-1,1,0
0000001284,0002564717,341,-196,-157,-1,0,-1,-1,0
0000001285,0002566716,302,15,-306,2,0,-1,0,0
0000001286,0002568715,136,215,-340,3,0,0,1,1
0000001287,0002570714,-70,334,-244,-1,1,0,1,0
0000001288,0002572713,-254,330,-45,-1,0,0,1,1
0000001289,0002574712,-340,197,156,1,0,-1,1,0
0000001290,0002576711,-302,-15,306,0,0,-1,1,1
0000001291,0002578710,-136,-214,341,-2,0,0,1,0
0000001292,0002580709,70,-334,244,2,0,0,1,0
0000001293,0002582708,254,-330,45,-1,0,-1,1,1
0000001294,0002584707,341,-195,-157,-1,0,-1,1,0
0000001295,0002586706,302,16,-307,1,0,-1,1,-1
0000001296,0002588705,135,216,-340,2,0,0,1,0
0000001297,0002590704,-71,334,-243,-1,0,0,1,1
0000001298,0002592703,-255,330,-44,-1,0,0,1,1
0000001299,0002594702,-341,197,157,1,0,-1,1,1
0000001300,0002596701,-301,-17,307,-1,-1,-1,1,1
0000001301,0002598700,-135,-214,340,-2,0,-1,0,0
0000001302,0002600699,71,-335,244,1,0,-1,1,1
0000001303,0002602698,255,-329,45,1,0,-1,1,0
0000001304,0002604697,341,-195,-160,-1,0,-1,1,0
0000001305,0002606696,301,17,-307,1,0,-1,1,1
0000001306,0002608695,134,217,-340,3,0,-1,1,0
0000001307,0002610694,-72,335,-243,-1,0,-1,1,0
0000001308,0002612693,-256,330,-43,-1,0,0,1,2
0000001309,0002614692,-341,195,158,0,0,-1,1,2
0000001310,0002616691,-301,-17,307,-1,0,-1,1,0
0000001311,0002618690,-134,-215,339,-2,0,-1,1,0
0000001312,0002620689,72,-335,243,1,0,-1,2,1
0000001313,0002622688,255,-329,43,1,0,-1,0,1
0000001314,0002624687,343,-194,-159,-1,1,-1,1,0
0000001315,0002626686,301,18,-308,1,0,-1,1,0
0000001316,0002628685,133,217,-340,2,0,-1,1,0
0000001317,0002630684,-73,336,-242,-1,0,0,2,0
0000001318,0002632683,-257,329,-42,0,0,0,1,1
0000001319,0002634682,-341,195,159,2,0,-2,1,1
0000001320,0002636681,-301,-19,308,-1,0,0,1,0
0000001321,0002638680,-132,-217,338,-2,0,-1,1,1
0000001322,0002640679,73,-335,242,1,0,-1,1,0
0000001323,0002642678,256,-328,43,1,0,-1,1,1
0000001324,0002644677,341,-193,-159,-1,0,0,1,-1
0000001325,0002646676,300,19,-308,1,0,-1,1,1
0000001326,0002648675,132,218,-340,3,0,-1,1,1
0000001327,0002650674,-73,336,-242,-1,0,-1,1,-1
0000001328,0002652673,-257,329,-41,0,0,-1,1,1
0000001329,0002654672,-341,193,161,1,0,0,1,0
0000001330,0002656671,-300,-20,309,-1,0,0,1,1
0000001331,0002658670,-132,-217,338,-2,0,-1,1,1
0000001332,0002660669,75,-336,241,2,1,0,0,0
0000001333,0002662668,256,-328,41,0,0,-1,1,1
0000001334,0002664667,341,-191,-161,-1,0,-1,0,0
0000001335,0002666666,299,20,-309,0,1,-1,1,0
0000001336,0002668665,132,219,-339,3,0,-1,1,0
0000001337,0002670664,-75,337,-240,-1,0,-1,1,0
0000001338,0002672663,-258,329,-40,0,1,-1,1,1
0000001339,0002674662,-341,192,161,1,0,0,1,1
0000001340,0002676661,-299,-22,309,-1,0,0,1,1
0000001341,0002678660,-131,-218,339,-2,0,-1,1,1
0000001342,0002680659,76,-337,240,1,1,-1,1,0
0000001343,0002682658,257,-327,40,1,0,-1,1,1
0000001344,0002684657,342,-191,-161,-1,0,-1,1,0
0000001345,0002686656,299,22,-309,1,0,-1,1,0
0000001346,0002688655,130,220,-339,3,0,-1,1,0
0000001347,0002690654,-76,337,-240,-2,-1,-1,1,1
0000001348,0002692653,-258,329,-39,0,0,-1,0,0
0000001349,0002694652,-342,191,162,1,0,0,1,2
0000001350,0002696651,-299,-22,310,-1,0,-1,1,1
0000001351,0002698650,-130,-219,338,-2,0,0,1,1
0000001352,0002700649,77,-337,239,1,0,-1,1,1
0000001353,0002702648,258,-328,38,1,-2,-1,1,0
0000001354,0002704647,342,-190,-163,-1,0,-1,1,0
0000001355,0002706646,298,23,-310,1,0,0,1,0
0000001356,0002708645,129,221,-339,2,0,-1,1,1
0000001357,0002710644,-77,338,-239,-1,0,-1,1,-1
0000001358,0002712643,-260,328,-38,0,0,-2,1,0
0000001359,0002714642,-342,190,163,1,0,0,1,1
0000001360,0002716641,-297,-23,310,-1,0,-1,1,1
0000001361,0002718640,-128,-220,338,-2,0,-1,1,-2
0000001362,0002720639,78,-338,239,1,0,-1,1,-1
0000001363,0002722638,259,-327,36,1,1,0,1,1
0000001364,0002724637,342,-189,-165,-1,0,-1,1,0
0000001365,0002726636,298,24,-310,1,0,-1,1,0
0000001366,0002728635,127,222,-339,2,0,-1,1,1
0000001367,0002730634,-78,338,-237,-1,0,-1,1,0
0000001368,0002732633,-260,326,-36,0,0,0,1,1
0000001369,0002734632,-342,190,162,1,0,0,0,1
0000001370,0002736631,-298,-24,311,-1,0,0,1,0
0000001371,0002738630,-127,-221,338,-1,0,0,0,0
0000001372,0002740629,79,-338,238,1,0,-1,1,0
0000001373,0002742628,259,-326,37,1,0,0,1,1
0000001374,0002744627,342,-188,-166,-2,0,-1,1,0
0000001375,0002746626,298,25,-312,1,0,-1,1,0
0000001376,0002748625,127,223,-337,2,0,-1,1,0
0000001377,0002750624,-80,339,-237,-1,0,-2,1,0
0000001378,0002752623,-261,327,-35,-1,0,-1,1,1
0000001379,0002754622,-343,188,166,1,0,-1,1,0
0000001380,0002756621,-297,-26,312,-1,0,0,1,1
0000001381,0002758620,-127,-222,338,-1,0,0,1,1
